athlete,timestamp,weekly_distance_m,weekly_mileage,weekly_time_s,avg_weekly_pace_km,avg_weekly_pace_mile,weekly_elevation_m,average heart rate (bpm),training_days,weekly_mileage_change,consistency_index,rest_days,recovery_ratio,fatigue_index,cumulative_mileage,training_intensity,actual_training_days
771514,2017-02-13,5355.4,3.3276902534,3371,10.490968617345732,16.88358262188891,81.6,,1,,,6,6.0,0.5546150422333334,3.3276902534,0.0953200830614061,1
771514,2017-06-26,6243.5,3.8795298385,2137,5.6286350604266335,9.058412865142778,37.2,,2,0.5518395850999998,0.3902095127513807,5,2.5,1.5518119354,7.2072200919,0.17766296611246332,2
771514,2017-07-03,6630.2,4.1198140042,2306,5.7967079927201794,9.328900113974065,95.6,162.1,1,0.24028416570000033,0.4061451802313523,6,6.0,0.6866356673666667,11.3270340961,0.1725117085862966,1
771514,2017-07-10,16955.9,10.5359045389,6086,5.964639933395942,9.599160458721023,177.8,154.2,2,6.4160905347,3.39634139592186,5,2.5,4.21436181556,21.862938635,0.16765471364013323,2
771514,2017-07-17,6191.1,3.846969998100001,2216,5.965552701996952,9.600629417846909,57.3,145.0,1,-6.6889345408,3.295813350144103,6,6.0,0.6411616663500002,25.709908633100003,0.16762906137184116,1
771514,2017-07-24,7843.2,4.8735370272,2709,5.756578947368421,9.264318655631532,40.2,160.1,1,1.0265670290999993,3.1578849856408384,6,6.0,0.8122561712,30.5834456603,0.1737142857142857,1
771514,2017-08-28,6538.2,4.0626478722,4328,11.032598166671766,17.755251156992788,51.1,,1,-0.8108891549999999,3.168401292896612,6,6.0,0.6771079787000001,34.646093532500004,0.09064048059149722,1
771514,2017-09-11,19216.2,11.9403894102,8975,6.501079193338013,10.462476030162353,531.6,,2,7.8777415379999995,3.8650199455620387,5,2.5,4.77615576408,46.5864829427,0.15382061504876773,2
771514,2017-09-18,9897.8,6.1502058838,3290,5.506980792506972,8.862629238421125,38.6,,2,-5.7901835264,3.5610246963355654,5,2.5,2.46008235352,52.7366888265,0.1815877043480235,2
771514,2017-09-25,17442.0,10.837952982,6996,6.2843034434539415,10.11360916980989,163.2,,2,4.687747098199999,3.753199010250087,5,2.5,4.3351811927999995,63.574641808500004,0.15912662540852515,2
771514,2017-10-02,5300.6,3.2936391226,2188,6.8797243079399815,11.071846462000932,123.0,,1,-7.544313859399999,4.04721612151218,6,6.0,0.5489398537666667,66.8682809311,0.14535466179159048,1
771514,2017-10-09,9730.7,6.0463747897,3308,5.708244467489777,9.186531826380337,34.9,,2,2.7527356670999996,3.1304841777931816,5,2.5,2.41854991588,72.9146557208,0.17518520898943804,2
771514,2017-10-16,5441.1,3.3809417481,2253,6.901178070610721,11.10637295691418,124.5,,1,-2.6654330415999996,3.537567648648423,6,6.0,0.5634902913500001,76.2955974689,0.14490279627163785,1
771514,2017-10-23,12898.8,8.0149402548,4005,5.0178431721773995,8.075438300431463,64.3,,3,4.633998506700001,2.2790638654206203,4,1.3333333333333333,6.011205191100001,84.31053772370001,0.1992888110861521,3
771514,2017-11-20,6865.6,4.2660847376,4658,11.30758176027344,18.19779449036637,14.0,152.3,1,-3.748855517200001,2.0506209206002945,6,6.0,0.7110141229333333,88.5766224613,0.08843623872906828,1
771514,2017-12-04,7531.3,4.6797314123,3090,6.838128875492943,11.00490508165483,7.0,156.5,1,0.41364667469999983,2.0267567307402903,6,6.0,0.7799552353833333,93.2563538736,0.14623883495145631,1
771514,2017-12-11,10025.9,6.2298035089,3263,5.424284436642429,8.729542313114756,58.1,,1,1.5500720966000001,1.7027983684315473,6,6.0,1.0383005848166666,99.4861573825,0.1843561140055164,1
771514,2017-12-18,10139.6,6.3004533916000005,2741,4.505437426854445,7.250800933507429,220.9,,1,0.07064988270000061,1.048824955580987,6,6.0,1.0500755652666667,105.7866107741,0.22195403137541045,1
771514,2017-12-25,5978.4,3.7148043864,2004,5.586779071323431,8.991052159375688,118.0,141.9,1,-2.5856490052000005,1.2575220400437361,6,6.0,0.6191340644,109.5014151605,0.17899401197604792,1
771514,2018-01-01,16850.0,10.47010135,5820,5.776974333601675,9.297141858248413,237.1,,2,6.7552969636,2.799046261896526,5,2.5,4.18804054,119.97151651050001,0.17310099409365845,2
771514,2018-01-22,7121.0,4.424782891,2542,5.949538922435988,9.574857729820009,113.8,,1,-6.045318459,3.0314142260124175,6,6.0,0.7374638151666667,124.3962994015,0.16808025177025965,1
771514,2018-04-30,15435.6,9.591234207600001,4971,5.458994546349704,8.785402837193406,158.5,,2,5.166451316600001,3.4722835415907074,5,2.5,3.8364936830400005,133.9875336091,0.18318391628888428,2
771514,2018-05-07,8576.300000000001,5.329064107300001,3710,5.979258226481735,9.622686328267228,301.09999999999997,,2,-4.2621701003000005,3.0197210735483933,5,2.5,2.1316256429200005,139.3165977164,0.16724482571618446,2
771514,2018-05-14,5000.0,3.106855,1500,5.0,8.046722489462818,0.0,,1,-2.2222091073000008,2.8047334787111846,6,6.0,0.5178091666666667,142.4234527164,0.2,1
771514,2018-05-28,11492.8,7.1412926288000005,3654,5.416681440688226,8.71730647340836,50.7,185.0,2,4.034437628800001,2.7494628857706322,5,2.5,2.85651705152,149.5647453452,0.18461488107614157,2
771514,2018-08-27,5829.5,3.6222822445,1996,5.706607199016496,9.183896897371293,25.8,,1,-3.5190103843000005,1.82713975399962,6,6.0,0.6037137074166666,153.1870275897,0.1752354709418838,1
771514,2018-09-03,5639.9,3.5044703029,1613,4.76663297812609,7.671154556820467,14.0,,1,-0.11781194159999986,1.8780362199806342,6,6.0,0.5840783838166667,156.6914978926,0.2097916924984501,1
771514,2018-09-10,12124.099999999999,7.5335641411,3712,5.101947643483538,8.21079136857616,56.400000000000006,,2,4.0290938382,2.1853563885480565,5,2.5,3.01342565644,164.2250620337,0.19600357939330287,2
771514,2018-09-17,11088.6,6.8901344706,4037,5.889618787040693,9.478425589608612,29.4,144.8,2,-0.6434296705000007,2.12330686772288,5,2.5,2.75605378824,171.1151965043,0.16979027610417916,2
771514,2018-09-24,8007.4,4.9755661454,2727,5.675999700277243,9.13463888768102,14.0,157.2,1,-1.9145683251999994,1.8367400775566516,6,6.0,0.8292610242333334,176.0907626497,0.17618041804180418,1
771514,2018-10-01,26876.4,16.700215544400002,9255,5.694294433402919,9.164081415777238,20.0,159.96666666666667,3,11.724649399000002,5.230961666784022,4,1.3333333333333333,12.525161658300002,192.7909781941,0.1756143823779057,3
771514,2018-10-08,36425.0,22.633438675,11386,5.281733676270536,8.500129031239847,205.0,164.85,4,5.933223130599998,8.327794287491077,3,0.75,30.177918233333333,215.4244168691,0.18933177272696303,4
771514,2018-10-15,23367.2,14.5197004312,7397,5.127453962365251,8.25183982252994,223.0,156.4,3,-8.1137382438,7.337965750304717,4,1.3333333333333333,10.8897753234,229.9441173003,0.19502856726551837,3
771514,2018-10-29,25628.4,15.924744536399999,7705,5.082793360864494,8.179965529232124,98.0,160.525,4,1.4050441051999982,3.575059584962377,3,0.75,21.232992715199998,245.8688618367,0.19674221023809582,4
771514,2018-11-05,27780.300000000003,17.2618727913,9135,5.515789604662519,8.876805651796621,86.0,161.33333333333334,3,1.3371282549000014,3.547001263241311,4,1.3333333333333333,12.946404593475,263.130734628,0.1812977056185566,3
771514,2018-11-12,16885.4,10.4920978834,6232,6.004815702144225,9.663817111104677,226.0,172.8,2,-6.7697749079000005,2.9275509446625687,5,2.5,4.19683915336,273.6228325114,0.1665330044422372,2
771514,2018-11-19,5123.4,3.1835321814,1764,5.738376859116993,9.235025225053942,42.0,155.4,1,-7.308565701999999,6.3971654735649155,6,6.0,0.5305886969,276.8063646928,0.17426530612244895,1
771514,2018-11-26,8689.6,5.3994654416,2920,5.600564659669796,9.013237920131123,119.0,157.4,1,2.2159332602000004,6.251710651117785,6,6.0,0.8999109069333334,282.2058301344,0.17855342465753427,1
771514,2019-03-25,10589.0,6.579697519,3724,5.933196338355249,9.548556882048324,41.0,161.85,2,1.1802320773999995,3.0617827240240136,5,2.5,2.6318790076,288.7855276534,0.1685432173439943,2
771514,2019-04-15,15896.5,9.8776241015,5651,5.9802647503315765,9.624306171886968,343.0,153.0,2,3.2979265825000006,2.7925248183326663,5,2.5,3.9510496406,298.6631517549,0.16721667714536464,2
771514,2019-05-27,10454.2,6.4959367082,3922,6.252670378093653,10.062700670120831,22.0,142.7,1,-3.3816873933,1.9358083415210927,6,6.0,1.0826561180333334,305.15908846310003,0.1599316675165732,1
1776170,2012-11-05,38004.0,23.614583484,12553,5.756010342454274,9.263403574441474,501.9,169.1,5,,,2,0.4,59.03645871,23.614583484,0.17373144600251283,5
1776170,2012-11-12,40650.0,25.25873115,13439,5.602136874006105,9.01576815462277,467.1,157.425,4,1.6441476659999985,1.1625879639006351,3,0.75,33.6783082,48.873314633999996,0.17850331444774162,4
1776170,2012-11-19,25617.0,15.917660907000002,8522,5.528600279248687,8.897422440456165,289.59999999999997,160.2,2,-9.341070242999997,4.986672771641854,5,2.5,6.367064362800001,64.790975541,0.18087760906742487,2
1776170,2012-11-26,17157.0,10.660862247,5409,5.421108275154518,8.724430775099766,153.6,163.3,2,-5.256798660000001,6.817453303442705,5,2.5,4.2643448988,75.451837788,0.18446412601332832,2
1776170,2012-12-03,10206.0,6.341712426,3462,5.653537135018617,9.098488881873497,114.2,159.2,1,-4.319149821000001,8.14552404614946,6,6.0,1.056952071,81.793550214,0.1768804159445407,1
1776170,2012-12-10,32866.0,20.421979286000003,9636,4.661713550041632,7.502303052510707,494.2,174.9333333333333,3,14.080266860000002,6.136027361657102,4,1.3333333333333333,15.316484464500002,102.2155295,0.21451339497062608,3
1776170,2012-12-17,10971.0,6.817061241,3799,5.771275787682679,9.287970934727689,76.0,,1,-13.604918045000002,6.5337771972199015,6,6.0,1.1361768735,109.032590741,0.17327191366148983,1
1776170,2013-01-07,10256.0,6.3727809760000005,3681,5.981864274570983,9.6268803574209,231.1,147.8,1,-0.44428026499999973,6.959118656591726,6,6.0,1.0621301626666668,115.40537171700001,0.1671719641401793,1
1776170,2013-01-14,7925.0,4.924365175,2705,5.688748685594112,9.155156397054435,86.0,152.4,1,-1.4484158010000003,7.2372151814023375,6,6.0,0.8207275291666667,120.329736892,0.17578558225508317,1
1776170,2013-01-21,25940.0,16.11836374,8822,5.765679001035615,9.278963776931356,377.8,158.05,2,11.193998565,5.104522562932185,5,2.5,6.447345496,136.448100632,0.17344010997150255,2
1776170,2013-01-28,15186.0,9.436140006,5378,5.902366214495808,9.498940591845786,245.5,154.3,1,-6.682223733999999,4.97302967950911,6,6.0,1.572690001,145.884240638,0.16942357753811826,1
1776170,2013-02-04,9668.0,6.007414828,3115,5.36994897255551,8.642097832946034,154.7,160.6,1,-3.4287251780000005,5.045412692306806,6,6.0,1.0012358046666667,151.891655466,0.1862215088282504,1
1776170,2013-02-18,24448.0,15.191278208,7583,5.214716312574389,8.392275005712186,225.7,168.0,2,9.18386338,4.804199622629018,5,2.5,6.0765112832,167.082933674,0.19176498587059712,2
1776170,2013-03-25,14978.5,9.3072055235,4603,5.121785670572264,8.242717588320447,331.1,180.9,1,-5.8840726844999995,3.816069888688272,6,6.0,1.5512009205833335,176.39013919750002,0.19524440582228983,1
1776170,2013-07-01,15121.3,9.3959373023,5091,5.611290034586973,9.030498743241916,315.1,146.8,1,0.08873177879999972,3.818051539221023,6,6.0,1.5659895503833334,185.7860764998,0.17821213906894523,1
1776170,2013-08-19,18415.4,11.442795513400002,6161,5.575949115052257,8.973623028838256,1513.8,179.7,1,2.0468582111000018,2.7540524164606217,6,6.0,1.907132585566667,197.2288720132,0.1793416653140724,1
1776170,2013-10-14,14252.4,8.8560280404,4652,5.440019458711047,8.754865384305106,290.5,142.7,1,-2.586767473000002,1.152702460943747,6,6.0,1.4760046734,206.0849000536,0.18382287188306107,1
1776170,2013-10-21,21291.7,13.2300449207,5693,4.4563531015998405,7.171807344726163,256.4,184.6,1,4.374016880299999,2.0041449101241664,6,6.0,2.2050074867833334,219.3149449743,0.22439873528895135,1
1776170,2013-11-04,14295.8,8.8829955418,4592,5.353553724403904,8.615712230541664,0.0,155.3,1,-4.3470493788999995,2.1304888233248143,6,6.0,1.4804992569666666,228.1979405161,0.18679181184668991,1
1776170,2013-11-18,43048.9,26.7493380419,11779,4.560317840099669,7.339122424605701,714.8,169.4,1,17.8663425001,8.466490875088395,6,6.0,4.458223006983333,254.947278558,0.21928296120213941,1
1776170,2013-12-30,6163.0,3.829509473,2027,5.481637730542484,8.821843521088825,0.0,160.2,1,-22.9198285689,9.832347332949814,6,6.0,0.6382515788333333,258.776788031,0.18242723236309819,1
1776170,2014-01-06,9545.4,5.9312347434,3005,5.246855378856134,8.443997835200118,0.0,161.2,1,2.1017252704000002,10.474516787885827,6,6.0,0.9885391239,264.70802277440004,0.19059034941763725,1
1776170,2014-01-20,14343.8,8.9128213498,4893,5.685383231779584,9.149740222475112,282.2,150.9,1,2.9815866063999996,10.472187218703247,6,6.0,1.4854702249666667,273.6208441242,0.175889638258737,1
1776170,2014-03-10,16714.9,10.3861541279,5372,5.356498293937345,8.620451057318968,521.8,151.8,1,1.4733327780999996,2.9460959020450903,6,6.0,1.7310256879833332,284.0069982521,0.1866891288160834,1
1776170,2014-03-31,17113.2,10.6336461972,5137,5.002960677527678,8.051487239552019,433.8,,1,0.24749206929999978,2.161057589266291,6,6.0,1.7722743661999998,294.6406444493,0.1998816429822854,1
1776170,2014-06-09,12451.6,7.7370631436,4023,5.384850139741077,8.666078944368303,258.0,,1,-2.896583053599999,1.353498052694296,6,6.0,1.2895105239333333,302.3777075929,0.18570618941088743,1
1776170,2014-06-16,16186.400000000001,10.0577595544,4548,4.342443436264269,6.988487451561578,155.0,,3,2.3206964108,1.3321113881800275,4,1.3333333333333333,7.5433196658,312.4354671473,0.2302850951721971,3
